created_at,text
12/6/2021 1:16,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
12/6/2021 1:16,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
12/6/2021 1:16,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
12/6/2021 1:16,"RT @VeedusM: #POTUS 
#SCOTUS 
#GOP 
#DNC 
#PressSec 
#RepMTG
#FoxNews 
#CNN 
#Antifa 
#BlackLivesMatter 
#ISIS 
#PONTIFEX 
#Copelandnetwork…"
12/6/2021 1:15,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #covid19 #corruption Wakey #science #Australia #India… https://t.co/Yf39ONqZRv
12/6/2021 1:13,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 1:13,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
12/6/2021 1:13,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
12/6/2021 1:13,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
12/6/2021 1:13,"Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter… https://t.co/VLRYFp7oXJ"
12/6/2021 1:12,Larry Jackson Jr. #BlackLivesMatter
12/6/2021 1:11,"New vaccine propaganda comin at you with #WhitePrivilege, #WhiteSupremacy, and #CulturalApropriation… https://t.co/Zn7wwGTNaZ"
12/6/2021 1:10,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
12/6/2021 1:10,"RT @Ms_LilShadow: To all my peeps in Los Angeles,  please boost this! #FindDevinNewsom #BlackLivesMatter #BringDevinNewsomHome #DevinNewsom…"
12/6/2021 1:10,RT @AnMike7: Over 800 #homicides in #Chicago @LoriLightfoot @chicagosmayor this year and all the #media @wsj @ajc @cnn #cnn  talks about is…
12/6/2021 1:10,Over 800 #homicides in #Chicago @LoriLightfoot @chicagosmayor this year and all the #media @wsj @ajc @cnn #cnn  tal… https://t.co/A7Oxer7XrR
12/6/2021 1:10,yup this is a great story https://t.co/oBJjY9RzkV #blacklivesmatter #rap
12/6/2021 1:09,"#POTUS 
#SCOTUS 
#GOP 
#DNC 
#PressSec 
#RepMTG
#FoxNews 
#CNN 
#Antifa 
#BlackLivesMatter 
#ISIS 
#PONTIFEX… https://t.co/2UG2y3lBw2"
12/6/2021 1:09,"RT @SharmaJ_MD: Here’s a perspective since I was told that I’m fighting for “my people”. 

Aren’t my people actually “our” people ? 

#Blac…"
12/6/2021 1:08,"RT @Ms_LilShadow: To all my peeps in Los Angeles,  please boost this! #FindDevinNewsom #BlackLivesMatter #BringDevinNewsomHome #DevinNewsom…"
12/6/2021 1:07,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 1:06,"RT @ETHDefenders: @TalbertSwan American history of the 21st century

#NoMore #BlackLivesMatter https://t.co/DYX1ntafsA"
12/6/2021 1:06,"RT @RedSaid6: Contrary to popular belief, you don’t get it by asking the universe for it. You get it by PROVING to the universe how badly y…"
12/6/2021 1:06,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 1:05,"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…"
12/6/2021 1:05,RT @DavidShuster: Unhinged Cop Throws Elderly Black Man To Ground (VIDEO) https://t.co/TW0qftgJJO #BlackLivesMatter
12/6/2021 1:04,RT @GOD_MAGA_TRUST: Right before the chaos #Gucci #RodeoDrive #BeverlyHills #Antifa #GeorgeFloydProtests #laprotest #BlackLivesMatter https…
12/6/2021 1:04,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 1:04,"Black history is American history. #BlackHistory #MontgomeryBusBoycott #BlackLivesMatter #CivilRights #History 
Boy… https://t.co/zxKbhVBhPr"
12/6/2021 1:03,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 1:03,RT @amiryogi: @janet_rice @ShoebridgeMLC @GreenPartyUS @greenparty_ie @democracynow @DrewPavlou @XunlingAu @YasminJUllah @mta_PH @MereTuila…
12/6/2021 1:02,RT @ellyse_perrygfx: Do Anyone need amazing logo or banner just HMU  #twitch #smallstreamer #SmallStreamersConnect #SupportSmallStreams #Su…
12/6/2021 1:02,"RT @TheLivesThatMtr: Say their name. Terrance  Kellom, 2015-04-27 #BlackLivesMatter."
12/6/2021 1:02,RT @ellyse_perrygfx: Do Anyone need amazing logo or banner just HMU  #twitch #smallstreamer #SmallStreamersConnect #SupportSmallStreams #Su…
12/6/2021 1:02,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
12/6/2021 1:01,"RT @TheInfiniteAge: #Vote - Since losing the GA gov race abt 4 yrs ago, @staceyabrams &amp; her organization @FairFightAction have been credite…"
12/6/2021 1:01,And they want us to believe that #BlackLivesMatter when they themselves dont value it. https://t.co/4Yl3XSevqf
12/6/2021 1:00,"RT @OldMainBell: ding DING^ ding. ding! ding ding! Ding, DING #PennState #BlackLivesMatter #JusticeForAll"
12/6/2021 1:00,"RT @Raekwoneux: Drop your handles and follow everyone who likes and retweets this.
#Gainwithraekwon
#blacklivesmatter
#gains
#followhelp
#t…"
12/6/2021 1:00,RT @Xena007911: @AttorneyCrump This was posted on my LinkedIn thread this morning…. And I felt like this basically sums everything up prett…
12/6/2021 1:00,"RT @OldMainBell: ding DING^ ding. ding! ding ding! Ding, DING #PennState #BlackLivesMatter #JusticeForAll"
12/6/2021 1:00,"RT @TheInfiniteAge: #Vote - Since losing the GA gov race abt 4 yrs ago, @staceyabrams &amp; her organization @FairFightAction have been credite…"
12/6/2021 1:00,"RT @TheLivesThatMtr: Say their name. Terrance  Kellom, 2015-04-27 #BlackLivesMatter."
12/6/2021 1:00,"RT @RedSaid6: Contrary to popular belief, you don’t get it by asking the universe for it. You get it by PROVING to the universe how badly y…"
12/6/2021 1:00,RT @RCFury: #criticalracetheory #whitesupremacyisterrorism #blacklivesmatter #kylerittenhouseisamurderer #ahmaudarbery Reposted from @theyo…
12/6/2021 1:00,"Drop your handles and follow everyone who likes and retweets this.
#Gainwithraekwon
#blacklivesmatter
#gains
#followhelp
#trending
#gainmutu"
12/6/2021 1:00,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 1:00,"ding DING^ ding. ding! ding ding! Ding, DING #PennState #BlackLivesMatter #JusticeForAll"
12/6/2021 1:00,"#Vote - Since losing the GA gov race abt 4 yrs ago, @staceyabrams &amp; her organization @FairFightAction have been cre… https://t.co/GNrq5izOSA"
12/6/2021 0:59,"RT @JasonWBiehl: To be from D.C, and for the People of D.C, is to be against pernicious  development, and displacement. 

Imagine a #DC whe…"
12/6/2021 0:59,"Say their name. Terrance  Kellom, 2015-04-27 #BlackLivesMatter."
12/6/2021 0:59,RT @amiryogi: @janet_rice @ShoebridgeMLC @GreenPartyUS @greenparty_ie @democracynow @DrewPavlou @XunlingAu @YasminJUllah @mta_PH @MereTuila…
12/6/2021 0:59,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 0:58,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 0:58,RT @GOD_MAGA_TRUST: Right before the chaos #Gucci #RodeoDrive #BeverlyHills #Antifa #GeorgeFloydProtests #laprotest #BlackLivesMatter https…
12/6/2021 0:57,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
12/6/2021 0:57,RT @DavidShuster: Unhinged Cop Throws Elderly Black Man To Ground (VIDEO) https://t.co/TW0qftgJJO #BlackLivesMatter
12/6/2021 0:56,"Contrary to popular belief, you don’t get it by asking the universe for it. You get it by PROVING to the universe h… https://t.co/SxHuXek4JD"
12/6/2021 0:56,"RT @ETHDefenders: @TalbertSwan American history of the 21st century

#NoMore #BlackLivesMatter https://t.co/DYX1ntafsA"
12/6/2021 0:55,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 0:55,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 0:54,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 0:54,#criticalracetheory #whitesupremacyisterrorism #blacklivesmatter #kylerittenhouseisamurderer #ahmaudarbery Reposted… https://t.co/vlpgYZ4jcF
12/6/2021 0:54,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 0:54,More than a hundred 'white supremacists' march on DC to 'reclaim America' before getting stranded on the highway an… https://t.co/STUPqJa18q
12/6/2021 0:54,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 0:53,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 0:53,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 0:53,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 0:53,"@jasonderulo in #SaudiArabia 😉 #Jason_Derulo in #Jeddah 😳
#pantenealtinkelebek
#SaudiArabiaGP
#Africa… https://t.co/BBgzdUrgFP"
12/6/2021 0:53,"Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20… https://t.co/gN1sqKwbGt"
12/6/2021 0:53,@governorralphnortham has announced the removal of the pedestal @blmrva #blmrva #RVA #804 #blacklivesmatter… https://t.co/gVtSnRD1US
12/6/2021 0:53,"RT @BellRibeiroAddy: I was honoured to host the founder of UK Black History Month, Akyaaba Addai-Sebo, in Parliament this week. 

Trailblaz…"
12/6/2021 0:53,"@AmbShinn I will say it over and over. 
You have a lot to change in your back yard! All your major cities east side… https://t.co/IBsIVseNi8"
12/6/2021 0:52,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 0:50,"RT @TiagoPe12128896: African Kid Sees White Guy, Thinks He's A Ghost (#51)
https://t.co/Q5xSFNEgc7
 @NoContextThorHH @VASCOCOSTASANT3 @VASC…"
12/6/2021 0:50,"African Kid Sees White Guy, Thinks He's A Ghost (#51)
https://t.co/Q5xSFNEgc7
 @NoContextThorHH @VASCOCOSTASANT3… https://t.co/3RlrA7cFQf"
12/6/2021 0:49,"The Myth of Race ~ with Evolutionary Biologist DR JOSEPH GRAVES @gravesjl55
@AHGoodman18
#talkbeliefs #belief #cult… https://t.co/X1yTc0RwfI"
12/6/2021 0:48,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
12/6/2021 0:47,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 0:46,RT @MrUllrichMath: I stand with Muncie Students.  #BlackLivesMatter https://t.co/jvZnp9bubP
12/6/2021 0:46,RT @abboreed: one of my kids friends at school had unexpectedly lost their dad. if you can’t donate rt pls! #BlackLivesMatter #supportblack…
12/6/2021 0:45,RT @cooneyville: Oprah is a female single uneducated black self made billionaire forcing her race back onto the plantation. America worked…
12/6/2021 0:44,RT @alloydesq: @Luvvie I’ve seen this and heard this sentiment from many white women who marry black men and give birth to black children.…
12/6/2021 0:42,"RT @sugarmommazx: Drop your PayPal, Cashapp or whatever you use, I'll be blessing a few who like &amp; retweet &amp; Follow💗
#cahapp #art #COVID #M…"
12/6/2021 0:42,"RT @fmrwhy: While you're here:

- Go to therapy
- #BlackLivesMatter
- Support open&amp;transparent research/science (except for #bropenscience)…"
12/6/2021 0:41,RT @megan_gfx: #gamers If you want a magnificent #intro for your twitch channel.HMU #smallstreamer  #SmallStreamerConnect #streamergirl #Su…
12/6/2021 0:41,"RT @sugarmommazx: Drop your PayPal, Cashapp or whatever you use, I'll be blessing a few who like &amp; retweet &amp; Follow💗
#cahapp #art #COVID #M…"
12/6/2021 0:41,"The outstanding @staceyabrams, next Governor of Georgia, will filet the corrupt exSenator without breaking a sweat.… https://t.co/BsdYsBZDR6"
12/6/2021 0:40,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
12/6/2021 0:39,"RT @amanda_gfx: Hy, Anyone need #illustration for #NFTs designer?just HMU with ideas #NFT #NFTCommunity  #nftcollectors #NFTartist #Metaver…"
12/6/2021 0:38,RT @megan_gfx: #gamers If you want a magnificent #intro for your twitch channel.HMU #smallstreamer  #SmallStreamerConnect #streamergirl #Su…
12/6/2021 0:37,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 0:37,"RT @sugarmommazx: Drop your PayPal, Cashapp or whatever you use, I'll be blessing a few who like &amp; retweet &amp; Follow💗
#cahapp #art #COVID #M…"
12/6/2021 0:37,RT @alloydesq: @Luvvie I’ve seen this and heard this sentiment from many white women who marry black men and give birth to black children.…
12/6/2021 0:36,RT @cooneyville: Oprah is a female single uneducated black self made billionaire forcing her race back onto the plantation. America worked…
12/6/2021 0:35,I stand with Muncie Students.  #BlackLivesMatter https://t.co/jvZnp9bubP
12/6/2021 0:35,"RT @TheLeoTerrell: Attention #BlackLivesMatter .  I will not boycott “white companies.”  Moreover, you do not represent me nor 99.999 of Bl…"
12/6/2021 0:35,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 0:34,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 0:34,"RT @JCTheResistance: So @GovCox One student is dead because of harassment in this school district. 

Another Black student suspended for st…"
12/6/2021 0:33,RT @PeoplesMomentum: BREAKING: Conservative's new bill would give them the power to deport 2 out of 5 non-white people in England and Wales…
12/6/2021 0:32,RT @megan_gfx: #gamers If you want a magnificent #intro for your twitch channel.HMU #smallstreamer  #SmallStreamerConnect #streamergirl #Su…
12/6/2021 0:32,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
12/6/2021 0:32,"Mon Jun 01 2020 Las Vegas, Nevada - Police jump out of car to shove protesters WATCH: https://t.co/1Za4WA3ger… https://t.co/J3e8t9Wd4z"
12/6/2021 0:32,RT @realseyoum: Literally @CNN is supporting #Ethiopians &amp; the #Nomore Campaign by fabricating #FakeNews everyday! They pushed us to expand…
12/6/2021 0:31,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #corruption Wakey #science #sciencewins…
12/6/2021 0:31,Martin Luther King: We must judge each other on the content of our character and not on the color of our skin.… https://t.co/3fSeK0WpwV
